
Scatter Plot 1D
 ==================== 
Intensity Sum Ch=1 Img=1,Unit,Channel,Image,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
1.66e8,,1,Image 1,888,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,1,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.08e8,,1,Image 1,889,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,2,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.04e7,,1,Image 1,890,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,3,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.08e7,,1,Image 1,891,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,4,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.13e8,,1,Image 1,892,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,5,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.86e8,,1,Image 1,893,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,6,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.10e8,,1,Image 1,894,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,7,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.97e7,,1,Image 1,895,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,8,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.31e7,,1,Image 1,896,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,9,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.96e8,,1,Image 1,897,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,10,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.58e8,,1,Image 1,898,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,11,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.38e8,,1,Image 1,899,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,12,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.77e7,,1,Image 1,900,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,13,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.21e7,,1,Image 1,901,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,14,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.89e8,,1,Image 1,902,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,15,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.79e8,,1,Image 1,903,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,16,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.35e7,,1,Image 1,904,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,17,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.16e8,,1,Image 1,905,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,18,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.19e8,,1,Image 1,906,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,19,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.39e8,,1,Image 1,907,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,20,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.38e8,,1,Image 1,908,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,21,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.72e8,,1,Image 1,909,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,22,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.25e8,,1,Image 1,910,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,23,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.75e8,,1,Image 1,911,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,24,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.32e7,,1,Image 1,912,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,25,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.83e8,,1,Image 1,913,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,26,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.46e8,,1,Image 1,914,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,27,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.11e8,,1,Image 1,915,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,28,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.23e8,,1,Image 1,916,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,29,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.25e8,,1,Image 1,917,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,30,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.69e8,,1,Image 1,918,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,31,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.84e8,,1,Image 1,919,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,32,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.17e8,,1,Image 1,920,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,33,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.56e8,,1,Image 1,921,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,34,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.49e8,,1,Image 1,922,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,35,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.24e8,,1,Image 1,923,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,36,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.06e8,,1,Image 1,924,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,37,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.95e8,,1,Image 1,925,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,38,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.27e8,,1,Image 1,926,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,39,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.46e8,,1,Image 1,927,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,40,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.32e8,,1,Image 1,928,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,41,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.75e8,,1,Image 1,929,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,42,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.54e8,,1,Image 1,930,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,43,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.26e8,,1,Image 1,931,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,44,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.35e8,,1,Image 1,932,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,45,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.29e8,,1,Image 1,933,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,46,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.73e8,,1,Image 1,934,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,47,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.75e8,,1,Image 1,935,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,48,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.98e8,,1,Image 1,936,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,49,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.71e8,,1,Image 1,937,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,50,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.69e7,,1,Image 1,938,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,51,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.50e7,,1,Image 1,939,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,52,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.10e7,,1,Image 1,940,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,53,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.67e7,,1,Image 1,941,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,54,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.46e8,,1,Image 1,942,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,55,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.86e7,,1,Image 1,943,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,56,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.05e7,,1,Image 1,944,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,57,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.44e7,,1,Image 1,945,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,58,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.21e7,,1,Image 1,946,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,59,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.41e8,,1,Image 1,947,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,60,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.01e8,,1,Image 1,948,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,61,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.70e8,,1,Image 1,949,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,62,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.15e8,,1,Image 1,950,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,63,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.70e7,,1,Image 1,951,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,64,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.77e7,,1,Image 1,952,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,65,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.91e8,,1,Image 1,953,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,66,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
