
Scatter Plot 1D
 ==================== 
Volume,Unit,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
125,µm^3,881,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,177,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
434,µm^3,882,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,178,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
245,µm^3,883,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,179,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1014,µm^3,884,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,180,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
556,µm^3,885,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,181,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
393,µm^3,886,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,182,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
326,µm^3,887,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,0,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
444,µm^3,888,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,1,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
860,µm^3,889,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,2,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
91.0,µm^3,890,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,3,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
260,µm^3,891,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,4,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
351,µm^3,892,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,5,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
649,µm^3,893,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,6,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
331,µm^3,894,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,7,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
96.0,µm^3,895,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,8,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
155,µm^3,896,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,9,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
752,µm^3,897,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,10,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
414,µm^3,898,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,11,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
382,µm^3,899,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,12,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
275,µm^3,900,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,13,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
252,µm^3,901,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,14,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
768,µm^3,902,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,15,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
418,µm^3,903,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,16,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
209,µm^3,904,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,17,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
501,µm^3,905,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,18,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
545,µm^3,906,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,19,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
571,µm^3,907,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,20,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
556,µm^3,908,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,21,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
721,µm^3,909,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,22,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
750,µm^3,910,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,23,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
630,µm^3,911,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,24,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
265,µm^3,912,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,25,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
397,µm^3,913,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,26,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
407,µm^3,914,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,27,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
247,µm^3,915,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,28,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
718,µm^3,916,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,29,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
242,µm^3,917,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,30,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
440,µm^3,918,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,31,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
615,µm^3,919,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,32,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
226,µm^3,920,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,33,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
583,µm^3,921,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,34,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
370,µm^3,922,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,35,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
796,µm^3,923,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,36,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
450,µm^3,924,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,37,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
497,µm^3,925,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,38,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
395,µm^3,926,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,39,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
708,µm^3,927,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,40,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
557,µm^3,928,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,41,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
512,µm^3,929,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,42,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
376,µm^3,930,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,43,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
327,µm^3,931,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,44,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
498,µm^3,932,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,45,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
323,µm^3,933,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,46,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
497,µm^3,934,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,47,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
802,µm^3,935,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,48,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
537,µm^3,936,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,49,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
465,µm^3,937,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,50,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
92.9,µm^3,938,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,51,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
272,µm^3,939,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,52,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
188,µm^3,940,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,53,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
115,µm^3,941,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,54,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
682,µm^3,942,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,55,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
262,µm^3,943,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,56,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
96.8,µm^3,944,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,57,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
148,µm^3,945,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,58,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
311,µm^3,946,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,59,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
403,µm^3,947,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,60,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
907,µm^3,948,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,61,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
